"sku","name","url","price","in_stock","image_url","categories"
"206558","Power Fabric Concealer","https://www.sephora.com.au/products/giorgio-armani-power-fabric-concealer/v/6-5","62.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3614272423701-Giorgio-Armani-Power-Fabric-Concealer-6-5_b9c236a612cd01e82bc5d605bd1944d758ce4674_1559493318.png","makeup|face|concealer-and-corrector|giorgio-armani"
"206547","Power Fabric Concealer","https://www.sephora.com.au/products/giorgio-armani-power-fabric-concealer/v/2","62.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3614272423626-Giorgio-Armani-Power-Fabric-Concealer-2_7c2e209c954a9eab283dbed2b546ac81008b554b_1559493307.png","makeup|face|concealer-and-corrector|giorgio-armani"
"206562","Power Fabric Concealer","https://www.sephora.com.au/products/giorgio-armani-power-fabric-concealer/v/5-25","62.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3614272490925-Giorgio-Armani-Power-Fabric-Concealer-5-25_922f6b5d9cbabbd451aab57a5572ff61f798d8ed_1559493328.png","makeup|face|concealer-and-corrector|giorgio-armani"
"206565","Power Fabric Concealer","https://www.sephora.com.au/products/giorgio-armani-power-fabric-concealer/v/15","62.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3614272490956-Giorgio-Armani-Power-Fabric-Concealer-15_c8f4764c6a8efd8c8711c198ad07bcde4f189712_1559493333.png","makeup|face|concealer-and-corrector|giorgio-armani"
"206564","Power Fabric Concealer","https://www.sephora.com.au/products/giorgio-armani-power-fabric-concealer/v/8-75","62.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3614272490949-Giorgio-Armani-Power-Fabric-Concealer-8-75_34e6075453fdd156bd11dd2530f465e97d612c15_1559493331.png","makeup|face|concealer-and-corrector|giorgio-armani"
"206563","Power Fabric Concealer","https://www.sephora.com.au/products/giorgio-armani-power-fabric-concealer/v/7-75","62.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3614272490932-Giorgio-Armani-Power-Fabric-Concealer-7-75_fc705ccd428c3e4a11498e903c21b590ba2c1cad_1559493330.png","makeup|face|concealer-and-corrector|giorgio-armani"
"206561","Power Fabric Concealer","https://www.sephora.com.au/products/giorgio-armani-power-fabric-concealer/v/13","62.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3614272423770-Giorgio-Armani-Power-Fabric-Concealer-13_83098a7af1074142a2beb9361adb396443e8a2ab_1559493327.png","makeup|face|concealer-and-corrector|giorgio-armani"
"206560","Power Fabric Concealer","https://www.sephora.com.au/products/giorgio-armani-power-fabric-concealer/v/12","62.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3614272423763-Giorgio-Armani-Power-Fabric-Concealer-12_f549ea869c2a223ab255415aef7a04cae8d58ca5_1559493326.png","makeup|face|concealer-and-corrector|giorgio-armani"
"206559","Power Fabric Concealer","https://www.sephora.com.au/products/giorgio-armani-power-fabric-concealer/v/11","62.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3614272423756-Giorgio-Armani-Power-Fabric-Concealer-11_8b5783626e5b6126432874a7c344cf114b48cdca_1559493324.png","makeup|face|concealer-and-corrector|giorgio-armani"
"206553","Power Fabric Concealer","https://www.sephora.com.au/products/giorgio-armani-power-fabric-concealer/v/9","62.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3614272423749-Giorgio-Armani-Power-Fabric-Concealer-9_b36e775bd20d129b048420fd615fcbfb81954ef5_1559493323.png","makeup|face|concealer-and-corrector|giorgio-armani"
"206552","Power Fabric Concealer","https://www.sephora.com.au/products/giorgio-armani-power-fabric-concealer/v/8","62.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3614272423732-Giorgio-Armani-Power-Fabric-Concealer-8_06c305daf7dc88ed47e69f8b8c6dda7dd07bde71_1559493321.png","makeup|face|concealer-and-corrector|giorgio-armani"
"206551","Power Fabric Concealer","https://www.sephora.com.au/products/giorgio-armani-power-fabric-concealer/v/7-5","62.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3614272423718-Giorgio-Armani-Power-Fabric-Concealer-7-5_3a54c3b3acf381f2971a1d442602b703f29250b5_1559493320.png","makeup|face|concealer-and-corrector|giorgio-armani"
"186642","SI Intense Eau De Parfum","https://www.sephora.com.au/products/giorgio-armani-si-intense-eau-de-parfum/v/50ml","189.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3605522035249-Giorgio-Armani-SI-Intense-Eau-De-Parfum-50ml_85bf330efb0474a8acb3e88dc9754c15fbe60bdf_1570605368.png","fragrance|women|giorgio-armani"
"186641","SI Intense Eau De Parfum","https://www.sephora.com.au/products/giorgio-armani-si-intense-eau-de-parfum/v/30ml","129.0","false","https://static-reg.lximg.com/images/product_images/default_1_Product_3605522035188-Giorgio-Armani-SI-Intense-Eau-De-Parfum-30ml_bfaa0149252811b4897fd30d651488901e60e7f6_1570605367.png","fragrance|women|giorgio-armani"
"33083","Sugar Roll-on Deodorant Antiperspirant","https://www.sephora.com.au/products/fresh-sugar-roll-on-deodorant-antiperspirant/v/default","28.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_809280108655-Fresh-Sugar-Roll-on-Deodorant-Antiperspirant-75ml_f9dd51089feaafda8056677ab643bfd65154d0aa_1560322043.png","bath-and-body|grooming|deodorant|fresh"
"206740","Perfectionist Pro Rapid Renewal Retinol Treatment","https://www.sephora.com.au/products/estee-lauder-perfectionist-pro-rapid-renewal-retinol-treatment/v/default","130.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_206740-Estee-Lauder-Perfectionist-Pro-Rapid-Renewal-Retinol-Treatment-Default_cfea45a37fcfe347cbcf324f2d368b744fab8ff3_1547698256.png","skincare|masks-and-treatments|serum-and-booster|estee-lauder"
"23238","DayWear Advanced Multi-Protection Anti-Oxidant Creme SPF 15 (Normal/Combination Skin)","https://www.sephora.com.au/products/estee-lauder-daywear-advanced-multi-protection-anti-oxidant-creme-spf-15-normal-slash-combination-skin/v/50ml","75.0","true","https://static-reg.lximg.com/images/product_images/default_23237_EsteeLauder_Web_e0fb27318452b2b4f39c76edcd73487fb0ecd63e_1523777798.png","bath-and-body|suncare|sun-protection|estee-lauder"
"DayWear includes our proven Super Anti-Oxidant Complex and Broad Spectrum sunscreen.",,,,,,
"",,,,,,
"(*In vitro testing"," comparing Super Anti-Oxidant Complex with widely used anti-oxidants such as Alpha-lipoic acid"," Kinetin",,,"75","false"
"23237","DayWear Advanced Multi-Protection Anti-Oxidant Creme SPF 15 (Normal/Combination Skin)","https://www.sephora.com.au/products/estee-lauder-daywear-advanced-multi-protection-anti-oxidant-creme-spf-15-normal-slash-combination-skin/v/30ml","52.0","true","https://static-reg.lximg.com/images/product_images/default_23237_EsteeLauder_Web_e0fb27318452b2b4f39c76edcd73487fb0ecd63e_1523777798.png","bath-and-body|suncare|sun-protection|estee-lauder"
"DayWear includes our proven Super Anti-Oxidant Complex and Broad Spectrum sunscreen.",,,,,,
"",,,,,,
"(*In vitro testing"," comparing Super Anti-Oxidant Complex with widely used anti-oxidants such as Alpha-lipoic acid"," Kinetin",,,"52","false"
"184121","Clarifying Lotion Twice A Day Exfoliator 3","https://www.sephora.com.au/products/clinique-clarifying-lotion-twice-a-day-exfoliator-3/v/200ml","30.0","false","https://static-reg.lximg.com/images/product_images/default_1_Product_20714462772-Clinique-Clarifying-Lotion-Twice-A-Day-Exfoliator-3-200ml_112a35dc7311cbc7603c40840791b5d1b7641a1d_1558926866.png","skincare|toner|clinique"
"17636","All About Eyes Serum De-Puffing Eye Massage","https://www.sephora.com.au/products/clinique-all-about-eyes-serum-de-puffing-eye-massage-15ml/v/default","55.0","true","https://static-reg.lximg.com/images/product_images/default_17636_Clinique_WEB_94d87ab1b1f281ef2177d166a2d88efc5f4e7974_1523777351.png","skincare|masks-and-treatments|eye-care|clinique"
"19547","Original Gentle Nail Polish Remover","https://www.sephora.com.au/products/sephora-collection-original-gentle-nail-polish-remover/v/125ml","13.0","true","https://static-reg.lximg.com/images/product_images/default_Sephora-Gentle-Nail-Polish-Remover-50-ml_WEB_df9247f7ced9a939448034c2db4dad3c2ba02124_1523777492.png","makeup|nails|nail-polish-remover|sephora-collection"
"19603","Total Age Defy Cream For  Eyes and Lip","https://www.sephora.com.au/products/sephora-collection-total-age-defy-eyes-and-lips-15ml/v/default","25.2","true","https://static-reg.lximg.com/images/product_images/default_Sephora-Total-Age-Defy-Eyes-and-Lips-15ml-eng-V2_WEB_4cd21f619b78a2caf1ba674e2f03d0911e9e3d71_1523777495.png","skincare|masks-and-treatments|eye-care|sephora-collection"
"206392","False Eyelashes","https://www.sephora.com.au/products/sephora-collection-false-eyelashes/v/volume","14.0","true","https://static-reg.lximg.com/images/product_images/default_2_Product_3378872140412-Sephora-Collection-False-Eyelashes-Volume_88149ff3e3960974715b9a1c9ec8072511d4024f_1566293361.png","makeup|eyes|false-eyelashes|sephora-collection"
"206393","False Eyelashes","https://www.sephora.com.au/products/sephora-collection-false-eyelashes/v/natural","14.0","true","https://static-reg.lximg.com/images/product_images/default_2_Product_3378872140429-Sephora-Collection-False-Eyelashes-Natural_750307bb4b22abaa31607826aef68e1d82b9a7e4_1566293363.png","makeup|eyes|false-eyelashes|sephora-collection"
"206391","False Eyelashes","https://www.sephora.com.au/products/sephora-collection-false-eyelashes/v/long","14.0","true","https://static-reg.lximg.com/images/product_images/default_2_Product_3378872140405-Sephora-Collection-False-Eyelashes-Long_20_Conflicted_20copy_20fro_e117059fe1a27e0fc659ffc0bf2dda3112ef500e_1566293370.png","makeup|eyes|false-eyelashes|sephora-collection"
"208869","False Eyelashes","https://www.sephora.com.au/products/sephora-collection-false-eyelashes/v/dramatic","14.0","true","https://static-reg.lximg.com/images/product_images/default_2_Product_3378872140443-Sephora-Collection-False-Eyelashes-Dramatic_5689d2742a88c500bb333ad275e2e7eaf07343d3_1566293353.png","makeup|eyes|false-eyelashes|sephora-collection"
"214114","Bright Delights Lip Gloss & Pouch Set","https://www.sephora.com.au/products/sephora-collection-bright-delights-lip-gloss-and-pouch-set/v/default","33.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3378872143246-Sephora_20Collection-Bright_20Delights_20Lip_20Gloss_20_20Pouch_20_bd76b7bc300584496671a9bacd1787d85a21ad9a_1571370282.png","makeup|lips|lip-palettes-and-sets|sephora-collection"
"34638","Experienced Brush Set","https://www.sephora.com.au/products/sephora-collection-experienced-brush-set/v/default","129.0","true","https://static-reg.lximg.com/images/product_images/default_1_Brushes_34638_20Sephora_20Collection_20Experienced_20Brush_20Set_aa389d33b72c92c62f5c4a9ac477e7c820411784_1525835325.png","tools-and-brushes|brushes|brush-sets|sephora-collection"
"""","129","false",,,"sephora-collection-experienced-brush-set","2.5"
"199918","Classic Concealer Brush 02","https://www.sephora.com.au/products/sephora-collection-classic-concealer-brush-02/v/default","22.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_199918-Sephora-Collection-Classic-Concealer-Brush-02-Default_d736c03fca07524b95572a7caffc9594e969bbe3_1555923399.png","tools-and-brushes|brushes|face-brushes|sephora-collection"
"206385","Manicure Set","https://www.sephora.com.au/products/sephora-collection-manicure-set/v/default","18.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3378872140290-Sephora-Collection-Manicure-Set-_47ba532496ee8a389581c5ff7f6bb2576abe6912_1566293480.png","tools-and-brushes|manicure-and-pedicure|manicure-and-pedicure-sets|sephora-collection"
"19626","Tinted Self-tanning Body Mist","https://www.sephora.com.au/products/sephora-collection-tinted-self-tanning-mist-50ml/v/default","26.0","true","https://static-reg.lximg.com/images/product_images/default_Sephora-tinted-self-tanning-Mist_HD_WEB_02c0437b6746527a2709e8cc9abe149c11282ee1_1523777497.png","bath-and-body|suncare|self-tanner|sephora-collection"
"28315","Must-Have Face Palette","https://www.sephora.com.au/products/sephora-collection-must-have-face-palette/v/contouring","26.0","true","https://static-reg.lximg.com/images/product_images/default_28315_SephoraCollection_MustHaveFacePaletteContouring_WEB_355c7c7608467e980775997a23428d7ebb854805_1523778245.png","makeup|face|face-palettes-and-sets|sephora-collection"
"",,,,,,
"""","26","false",,,"sephora-collection-must-have-face-palette","4.0"
"28314","Must-Have Face Palette","https://www.sephora.com.au/products/sephora-collection-must-have-face-palette/v/color-correction","26.0","true","https://static-reg.lximg.com/images/product_images/default_28314_SephoraCollection_MustHaveFacePaletteColorCorrection_WEB_c985bf6b936b5e27ba91ed0f8b0b51c7580d8b6b_1523778244.png","makeup|face|face-palettes-and-sets|sephora-collection"
"",,,,,,
"""","26","false",,,"sephora-collection-must-have-face-palette","4.0"
"31939","Clay Play Face Shaping Palette V2","https://www.sephora.com.au/products/tarte-clay-play-face-shaping-palette-v2/v/default","69.0","true","https://static-reg.lximg.com/images/product_images/default_31939_Tarte_ClayPlayFaceShapingPaletteV2_WEB_22259bad0c6fa62b0c9a9393d40474d787cb1335_1523778771.png","makeup|face|face-palettes-and-sets|tarte"
"",,,,,,
"",,,,,,
"""","69","false",,,"tarte-clay-play-face-shaping-palette-v2","4.5"
"212669","Hygge & Kisses Tarteist™ Remix Lip Gloss Trio (Limited Edition)","https://www.sephora.com.au/products/tarte-hygge-and-kisses-tarteist-remix-lip-gloss-trio-limited-edition/v/default","38.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_846733038565-Tarte-Hygge-n-Kisses-Tarteist-Remix-Lip-Gloss-Trio-Limited-Edition-_e2b13e40a003ab66595d710aae0c13c330451f38_1567050666.png","makeup|lips|lip-gloss|tarte"
"212650","Evergreen Routine Skincare Gift Set","https://www.sephora.com.au/products/fresh-evergreen-routine-skincare-gift-set/v/default","99.0","false","https://static-reg.lximg.com/images/product_images/default_1_Product_809280142543-Fresh-Evergreen-Routine-Skincare-Gift-Set-Default_f15f1e11be336e0b606bd73a48c3e77449715cae_1568339097.png","skincare|skincare-sets|fresh"
"200124","The Shaper Contouring Sponge","https://www.sephora.com.au/products/tarte-the-shaper-contouring-sponge/v/default","25.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_200124_20Tarte_20The_20Shaper_20Contouring_20Sponge_20Default_c48606e0877246989f54c76f9c16b297074108be_1544077435.png","tools-and-brushes|sponges-and-applicators|sponges|tarte"
"201225","Tarteist™ PRO False Eyelashes - Heartbreaker","https://www.sephora.com.au/products/tarte-tarteist-pro-false-eyelashes-heartbreaker/v/heartbreaker","20.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_201225_20Tarte_20Tarteist_20PRO_20False_20Eyelashes_20Heartbreaker_a7b23be156f0e48198638bb90257224de9c61027_1541728129.png","makeup|eyes|false-eyelashes|tarte"
"200123","Quickie Blending Sponge","https://www.sephora.com.au/products/tarte-quickie-blending-sponge/v/default","23.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_200123_20Tarte_20Quickie_20Blending_20Sponge_20Default_9af1a27f1e3531a955341b37dc45c795508311a5_1544077432.png","tools-and-brushes|sponges-and-applicators|sponges|tarte"
"205714","Perky Collagen Boosting Serum","https://www.sephora.com.au/products/dr-roebucks-perky-collagen-boosting-serum/v/30ml","75.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_205714-Dr-Roebucks-Perky-Collagen-Boosting-Serum-Default_3a14584d61e532dcafc14f472ae14d737e1775e2_1545215664.png","skincare|masks-and-treatments|serum-and-booster|dr-roebucks"
"""","75","false",,,"dr-roebucks-perky-collagen-boosting-serum","3.5"
"205720","Tama Healing Mask","https://www.sephora.com.au/products/dr-roebucks-tama-healing-mask/v/50ml","35.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_205720-Dr-Roebucks-Tama-Healing-Mask-Default_4bf7305f2b12460141e85fc16531676dfbf41581_1545215641.png","skincare|masks-and-treatments|mask|dr-roebucks"
"205716","True Blue Ultimate Hydrating Serum","https://www.sephora.com.au/products/dr-roebucks-true-blue-ultimate-hydrating-serum/v/30ml","75.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_205716-Dr-Roebucks-True-Blue-Ultimate-Hydrating-Serum-Default_6a09898e8252f36ea6f07624f898a008911b771f_1545215654.png","skincare|masks-and-treatments|serum-and-booster|dr-roebucks"
"16735","Sugar Lychee Eau De Parfum","https://www.sephora.com.au/products/fresh-sugar-lychee-eau-de-parfum/v/10ml","36.0","true","https://static-reg.lximg.com/images/product_images/default_16735_FRESH_WEB_2f35cb00896d45c5d81246450ba9070d79965438_1523792231.png","bath-and-body|fragrances|fresh"
"33136","Sugar Lychee Eau De Parfum","https://www.sephora.com.au/products/fresh-sugar-lychee-eau-de-parfum/v/30ml","72.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_809280107245-Fresh-Sugar-Lychee-EDP-30ml_ec137ceb4f5ffaf69e1c35c638fee149c7681896_1560739257.png","bath-and-body|fragrances|fresh"
"213428","Squalane + Vitamin C Rose Oil","https://www.sephora.com.au/products/biossance-squalane-plus-vitamin-c-rose-oil/v/12ml","72.0","false","https://static-reg.lximg.com/images/product_images/default_1_Product_859049007330-Biossance-Squalane-Vitamin-C-Rose-Oil-12ml_c015faf6319fdbac0e403a9d04a64cb427b42218_1564630586.png","skincare|masks-and-treatments|face-oil|biossance"
"210863","Squalane + Vitamin C Rose Oil","https://www.sephora.com.au/products/biossance-squalane-plus-vitamin-c-rose-oil/v/30ml","112.0","false","https://static-reg.lximg.com/images/product_images/default_1_Product_859049007071-Biossance-Squalane-Vitamin-C-Rose-Oil-30ml_cdb4bcad45cb144df2efcaadd55698810882c67a_1564630611.png","skincare|masks-and-treatments|face-oil|biossance"
"210862","100% Squalane Oil","https://www.sephora.com.au/products/biossance-100-percent-squalane-oil/v/100ml","50.0","false","https://static-reg.lximg.com/images/product_images/default_1_Product_859049007088-Biossance-100percent-Squalane-Oil-100ml_3d1814fa1fcabfaf5c7880622a1682c3882c10c9_1564630572.png","skincare|masks-and-treatments|face-oil|biossance"
"213434","100% Squalane Oil","https://www.sephora.com.au/products/biossance-100-percent-squalane-oil/v/12ml-original","13.0","false","https://static-reg.lximg.com/images/product_images/default_1_Product_859049007606-Biossance-100-percent-Squalane-Oil-12ml_38bd23595a9b959b12e124a2e3f69a1e8c0f73c5_1564630593.png","skincare|masks-and-treatments|face-oil|biossance"
"213433","Top Shelfies Skin Essential Set","https://www.sephora.com.au/products/biossance-top-shelfies-skin-essential-set/v/default","91.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_859049007675-Biossance-Top-Shelfies-Skin-Essential-Set-Default_3023d20e7c2a1cb93b8216f44b35203ae87f1a4b_1564990140.png","skincare|masks-and-treatments|face-oil|biossance"
"182492","Magic Black Powder Sheet Mask","https://www.sephora.com.au/products/caolion-magic-black-powder-sheet-mask/v/default-182492","12.0","true","https://static-reg.lximg.com/images/product_images/default_CAOLION_Magic_Black_Powder_Sheet_Mask_Default_a7424906d9a30191b57468a0a6aa68a629dede72_1542271123.png","skincare|masks-and-treatments|mask|caolion"
"""","12","false",,,"caolion-magic-black-powder-sheet-mask","3.5"
"212026","Aqua Allegoria Passiflora Eau De Toilette","https://www.sephora.com.au/products/guerlain-aqua-allegoria-passiflora-eau-de-toilette/v/10ml-rollerball","35.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3346470138032-GUERLAIN-Aqua-Allegoria-Passiflora-Eau-De-Toilette-10ml-Rollerball_34508c66aef9b2222fca188f5db6e2c6b1485a63_1565252937.png","bath-and-body|fragrances|guerlain"
"""","35","false",,,"guerlain-aqua-allegoria-passiflora-eau-de-toilette","4.5"
"207552","Aqua Allegoria Passiflora Eau De Toilette","https://www.sephora.com.au/products/guerlain-aqua-allegoria-passiflora-eau-de-toilette/v/10-ml-rollerball","35.0","false","https://static-reg.lximg.com/images/product_images/default_1_Product_3346470136373-GUERLAIN-Aqua-Allegoria-Passiflora-Eau-De-Toilette-10-ml-Rollerbal_8a71060c0648a69fd82a03f3bafd1aeca11c12c2_1567587598.png","bath-and-body|fragrances|guerlain"
"""","35","false",,,"guerlain-aqua-allegoria-passiflora-eau-de-toilette","4.5"
"34958","Aqua Allegoria Passiflora Eau De Toilette","https://www.sephora.com.au/products/guerlain-aqua-allegoria-passiflora-eau-de-toilette/v/default","101.0","false","https://static-reg.lximg.com/images/product_images/default_34958_Guerlain_WEB_605f60f6536f1e1a9e241db7ee0587afb2c6ecbf_1523780418.png","bath-and-body|fragrances|guerlain"
"""","101","false",,,"guerlain-aqua-allegoria-passiflora-eau-de-toilette","4.5"
"207480","L'essentiel Fluid Brush","https://www.sephora.com.au/products/guerlain-lessentiel-fluid-brush/v/default","78.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_207480-Guerlain-Lessentiel-Fluid-Brush-Default_308253b7be835fd2d28228a6fa4101b7de066cdf_1550048982.png","tools-and-brushes|brushes|face-brushes|guerlain"
"24713","Regenerating Shampoo with Prickly Pear Oil","https://www.sephora.com.au/products/christophe-robin-regenerating-shampoo/v/default","51.0","true","https://static-reg.lximg.com/images/product_images/default_24713_ChristopheRobin_WEB_9ca33d8af5627693e0e2f7b38f03bc1e852d6499_1523777891.png","hair|shampoo-and-conditioner|christophe-robin"
"24721","Purifying Travel Kits","https://www.sephora.com.au/products/christophe-robin-purifying-travel-kits/v/default","71.0","true","https://static-reg.lximg.com/images/product_images/default_24721_ChristopheRobin_WEB_d3c97e4722fe4a3b54464cdee6e992707438384e_1523777891.png","hair|hair-care-sets|christophe-robin"
" ",,,,,,
"""","71","false",,,"christophe-robin-purifying-travel-kits","4.5"
"186058","Capture Totale Triple Correcting Serum Foundation","https://www.sephora.com.au/products/dior-capture-totale-triple-correcting-serum-foundation/v/010-ivory","124.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_186058_20Dior_20Capture_20Totale_20Foundation_20Ivory_77cc1ea535d4bdb4150b23d810aebf48ee732e17_1553097882.png","makeup|face|foundation|dior"
"186061","Capture Totale Triple Correcting Serum Foundation","https://www.sephora.com.au/products/dior-capture-totale-triple-correcting-serum-foundation/v/030-medium-beige","124.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_186061_20Dior_20Capture_20Totale_20Foundation_20Medium_20Beige_2fd50199cacc1175b8b867efa506002806caa00d_1553097885.png","makeup|face|foundation|dior"
"186056","Capture Totale Triple Correcting Serum Foundation","https://www.sephora.com.au/products/dior-capture-totale-triple-correcting-serum-foundation/v/020-light-beige","124.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_186056_20Dior_20Capture_20Totale_20Foundation_20Light_20Beige_ca611488e08763ea60cb0d77645aedf2e7d0bb36_1553097879.png","makeup|face|foundation|dior"
"186063","Capture Totale Triple Correcting Serum Foundation","https://www.sephora.com.au/products/dior-capture-totale-triple-correcting-serum-foundation/v/040-honey-beige","124.0","false","https://static-reg.lximg.com/images/product_images/default_1_Product_186063-Dior-Capture-Totale-Foundation-Honey-Beige_1081c656e5337882ab67764d5eb262d9c34fa88e_1554715100.png","makeup|face|foundation|dior"
"182133","Teint Couture Shimmer Powder Face Highlighter","https://www.sephora.com.au/products/givenchy-teint-couture-shimmer-powder-face-highlighter/v/n1-pink","65.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_182133_20Givenchy_20Teint_20Couture_20Shimmer_20Powder_20Face_20Highlighter_20N1_20Pink_5006efcbbb0ffc1e840988f6b4b4f3e40a5ee9c0_1541407793.png","makeup|face|highlighter-and-illuminator|givenchy"
"182134","Teint Couture Shimmer Powder Face Highlighter","https://www.sephora.com.au/products/givenchy-teint-couture-shimmer-powder-face-highlighter/v/n2-gold","65.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_182134_20Givenchy_20Teint_20Couture_20Shimmer_20Powder_20Face_20Highlighter_20N2_20Gold_3699626d519ed01ad40982d5e390dcfecd574c6e_1541407814.png","makeup|face|highlighter-and-illuminator|givenchy"
"209775","Encre Interdite Lip Ink","https://www.sephora.com.au/products/givenchy-encre-interdite-lip-ink/v/n3","53.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3274872385788-Givenchy-Encre-Interdite-Lip-Ink-N6_59f33165d2e4b43253bc8b7bcbb4f523f7753a5c_1564371859.png","makeup|lips|lip-stain-and-tint|givenchy"
"209780","Encre Interdite Lip Ink","https://www.sephora.com.au/products/givenchy-encre-interdite-lip-ink/v/n8","53.0","false","https://static-reg.lximg.com/images/product_images/default_1_Product_3274872385832-Givenchy-Encre-Interdite-Lip-Ink-N6_eac3c72b0aa8f5fd49bfd60786fbe233bd5d5a58_1564371866.png","makeup|lips|lip-stain-and-tint|givenchy"
"209779","Encre Interdite Lip Ink","https://www.sephora.com.au/products/givenchy-encre-interdite-lip-ink/v/n7","53.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3274872385825-Givenchy-Encre-Interdite-Lip-Ink-N6_e96cd383a887b4cae679dd16c60e1c90df402762_1564371865.png","makeup|lips|lip-stain-and-tint|givenchy"
"209778","Encre Interdite Lip Ink","https://www.sephora.com.au/products/givenchy-encre-interdite-lip-ink/v/n6","53.0","false","https://static-reg.lximg.com/images/product_images/default_1_Product_3274872385818-Givenchy-Encre-Interdite-Lip-Ink-N6_919c033762dfe427a4bf0e87d75120e2d86acd59_1564371863.png","makeup|lips|lip-stain-and-tint|givenchy"
"209777","Encre Interdite Lip Ink","https://www.sephora.com.au/products/givenchy-encre-interdite-lip-ink/v/n5","53.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3274872385801-Givenchy-Encre-Interdite-Lip-Ink-N6_0f041ac13a3bbad08cf65cc76b4f431ab0a9971e_1564371861.png","makeup|lips|lip-stain-and-tint|givenchy"
"209776","Encre Interdite Lip Ink","https://www.sephora.com.au/products/givenchy-encre-interdite-lip-ink/v/n4","53.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3274872385795-Givenchy-Encre-Interdite-Lip-Ink-N6_4f04acf1fcda520cbb810d6fd579eebc8d0f630f_1564371860.png","makeup|lips|lip-stain-and-tint|givenchy"
"209774","Encre Interdite Lip Ink","https://www.sephora.com.au/products/givenchy-encre-interdite-lip-ink/v/n2","53.0","false","https://static-reg.lximg.com/images/product_images/default_1_Product_3274872385771-Givenchy-Encre-Interdite-Lip-Ink-N2_4fafc023f22ed8f72d197b9ad09e098ff9d82af5_1564371882.png","makeup|lips|lip-stain-and-tint|givenchy"
"209773","Encre Interdite Lip Ink","https://www.sephora.com.au/products/givenchy-encre-interdite-lip-ink/v/n1","53.0","false","https://static-reg.lximg.com/images/product_images/default_1_Product_3274872385313-Givenchy-Encre-Interdite-Lip-Ink-N6_d1612165d628f05b03d6883698809c5495bf313d_1564371881.png","makeup|lips|lip-stain-and-tint|givenchy"
"211976","Ombre Interdite Cream Eyeshadow","https://www.sephora.com.au/products/givenchy-ombre-interdite-cream-eyeshadow/v/n3","53.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3274872383388-Givenchy-Ombre-Interdite-Cream-Eyeshadow-N3_989467e40821036b2c8ebcce87da9f494571db9e_1564045892.png","makeup|eyes|eyeshadow|givenchy"
"211979","Ombre Interdite Cream Eyeshadow","https://www.sephora.com.au/products/givenchy-ombre-interdite-cream-eyeshadow/v/n6","53.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3274872383418-Givenchy-Ombre-Interdite-Cream-Eyeshadow-N6_fab1ad78675f2338935fa687a9ca0513ff684f89_1564045896.png","makeup|eyes|eyeshadow|givenchy"
"211978","Ombre Interdite Cream Eyeshadow","https://www.sephora.com.au/products/givenchy-ombre-interdite-cream-eyeshadow/v/n5","53.0","true","https://static-reg.lximg.com/images/product_images/default_1_Product_3274872383401-Givenchy-Ombre-Interdite-Cream-Eyeshadow-N5_c6904eae1a3e4cb6c3e494803a4e1ea5a2b3a9a3_1564045895.png","makeup|eyes|eyeshadow|givenchy"
